   jpnij     jpi     jpj     jpk  jpiglo  jpjglo
     480      25      37      75     684     554
NAREA nlci nlcj nldi nldj nlei nlej nimpp njmpp
  433   25   36    2    2   24   35  277  485
  434   25   36    2    2   24   35  300  485
  435   25   36    2    2   24   35  323  485
  436   25   36    2    2   24   35  346  485
  437   25   36    2    2   24   35  369  485
  438   25   36    2    2   24   35  392  485
  439   25   36    2    2   24   35  415  485
  440   25   36    2    2   24   35  438  485
  441   25   36    2    2   24   35  461  485
  442   25   36    2    2   24   35  484  485
  443   24   36    2    2   23   35  507  485
  444   24   36    2    2   23   35  529  485
  445   24   36    2    2   23   35  551  485
  446   24   36    2    2   23   35  573  485
  447   24   36    2    2   23   35  595  485
  448   24   36    2    2   23   35  617  485
  449   24   36    2    2   23   35  639  485
  450   24   36    2    2   24   35  661  485
  451   25   36    1    2   24   36    1  519
  452   25   36    2    2   24   36   24  519
  453   25   36    2    2   24   36   47  519
  454   25   36    2    2   24   36   70  519
  455   25   36    2    2   24   36   93  519
  456   25   36    2    2   24   36  116  519
  457   25   36    2    2   24   36  139  519
  458   25   36    2    2   24   36  162  519
  459   25   36    2    2   24   36  185  519
  460   25   36    2    2   24   36  208  519
  461   25   36    2    2   24   36  231  519
  462   25   36    2    2   24   36  254  519
  463   25   36    2    2   24   36  277  519
  464   25   36    2    2   24   36  300  519
  465   25   36    2    2   24   36  323  519
  466   25   36    2    2   24   36  346  519
  467   25   36    2    2   24   36  369  519
  468   25   36    2    2   24   36  392  519
  469   25   36    2    2   24   36  415  519
  470   25   36    2    2   24   36  438  519
  471   25   36    2    2   24   36  461  519
  472   25   36    2    2   24   36  484  519
  473   24   36    2    2   23   36  507  519
  474   24   36    2    2   23   36  529  519
  475   24   36    2    2   23   36  551  519
  476   24   36    2    2   23   36  573  519
  477   24   36    2    2   23   36  595  519
  478   24   36    2    2   23   36  617  519
  479   24   36    2    2   23   36  639  519
  480   24   36    2    2   24   36  661  519
